id,ACTION
344,0.999706
345,0.972270
346,0.922358
347,0.984465
348,0.986750
349,0.988798
350,0.821527
351,0.990405
352,0.998764
353,0.994051
354,0.494206
355,0.977424
356,0.997808
357,0.951716
358,0.988469
359,0.981587
360,0.577252
361,0.988283
362,0.981966
363,0.996186
364,0.911425
365,0.999667
366,0.992461
367,0.993355
368,0.997177
369,0.983917
370,0.998725
371,0.999378
372,0.935442
373,0.917003
374,0.266958
375,0.985958
376,0.988776
377,0.540746
378,0.985962
379,0.998648
380,0.823322
381,0.734747
382,0.997722
383,0.996944
384,0.856472
385,0.856894
386,0.998607
387,0.771629
388,0.883576
389,0.996193
390,0.989911
391,0.975394
392,0.966029
393,0.970137
394,0.999287
395,0.964321
396,0.993918
397,0.998529
398,0.995708
399,0.992328
400,0.991216
401,0.979746
402,0.986585
403,0.990720
404,0.851467
405,0.995867
406,0.954991
407,0.943921
408,0.991640
409,0.988033
410,0.999432
411,0.997734
412,0.862500
413,0.966146
414,0.981191
415,0.985100
416,0.942057
417,1.000000
418,0.995394
419,0.924863
420,0.991022
421,0.996780
422,0.993167
423,0.971038
424,0.889371
425,0.996425
426,0.999581
427,0.983162
428,0.979378
429,0.843134
430,1.000000
431,1.000000
432,0.874031
433,0.984245
434,0.977542
435,0.973420
436,0.995704
437,0.958528
438,0.146131
439,0.889101
440,0.329757
441,0.991493
442,0.990044
443,0.975641
444,0.999984
445,0.946366
446,0.997190
447,0.940069
448,0.997111
449,0.999839
450,0.976225
451,0.820737
452,0.995468
453,0.997933
454,0.792573
455,0.971223
456,0.998378
457,0.994327
458,0.933433
459,0.998667
460,0.603914
461,0.648131
462,0.999867
463,0.989775
464,0.987189
465,0.996778
466,0.998284
467,0.286854
468,0.933079
469,0.989035
470,0.998575
471,0.989900
472,0.959021
473,0.998748
474,0.993542
475,0.991662
476,0.974824
477,0.998179
478,0.992671
479,0.988471
480,0.999867
481,0.987700
482,0.975120
483,0.998600
484,0.998077
485,0.998344
486,0.981111
487,0.961202
488,0.984129
489,0.998056
490,0.980644
491,0.983671
492,0.997059
493,0.889469
494,1.000000
495,0.995506
496,0.999298
497,0.999444
498,0.999043
499,0.990710
500,0.996405
501,0.992836
502,0.738394
503,0.977482
504,0.995389
505,0.843151
506,0.995705
507,0.999256
508,0.991648
509,0.971511
510,0.251234
511,0.981406
512,0.979193
513,0.992211
514,0.863301
515,0.993761
516,0.994934
517,0.990377
518,0.932252
519,0.981449
520,0.722092
521,0.998978
522,0.890217
523,0.987900
524,0.193222
525,0.985193
526,0.503954
527,0.954965
528,0.989839
529,0.924358
530,0.987912
531,0.963298
532,0.986595
533,0.988609
534,0.929015
535,0.995112
536,0.997953
537,0.986761
538,0.983199
539,0.912067
540,0.981967
541,0.981358
542,0.996119
543,0.666214
544,0.977930
545,0.925161
546,0.997360
547,0.528723
548,0.959794
549,0.900425
550,0.995138
551,0.998521
552,0.939511
553,0.985072
554,0.961987
555,0.982801
556,0.975840
557,0.998400
558,0.959359
559,0.985214
560,0.981947
561,0.922520
562,0.989794
563,0.980896
564,0.902599
565,0.991000
566,0.865934
567,0.942084
568,0.954627
569,0.996939
570,0.993656
571,0.695405
572,0.996809
573,0.849516
574,0.897520
575,0.997258
576,0.998878
577,0.991931
578,0.987145
579,0.811419
580,0.950961
581,0.999766
582,0.981722
583,0.980411
584,0.985737
585,0.995270
586,0.810239
587,0.995948
588,0.963056
589,0.982632
590,0.987560
591,0.972928
592,0.992102
593,0.872353
594,0.945831
595,0.998623
596,0.977663
597,0.994433
598,0.992124
599,0.948569
600,0.989683
601,0.981567
602,0.989174
603,0.999509
604,0.945052
605,0.986619
606,0.989850
607,0.998089
608,0.981517
609,0.972585
610,0.952503
611,0.992262
612,0.955484
613,0.919746
614,0.516345
615,0.999818
616,0.650819
617,0.992055
618,0.896262
619,0.999262
620,0.926690
621,0.996756
622,0.973558
623,0.970637
624,0.719518
625,0.981328
626,0.999567
627,0.996563
628,0.993179
629,0.982298
630,0.998631
631,0.988148
632,0.977042
633,0.999711
634,0.996571
635,0.954502
636,0.991938
637,0.995516
638,0.988445
639,0.972722
640,0.999889
641,0.996306
642,0.989110
643,0.990739
644,0.928027
645,0.975610
646,0.863581
647,0.943279
648,0.948538
649,0.994837
650,0.949994
651,0.961786
652,0.998222
653,0.615613
654,0.991457
655,0.888224
656,0.998639
657,0.968124
658,0.987225
659,0.970318
660,0.990759
661,0.951274
662,0.952596
663,0.993737
664,0.983335
665,0.951787
666,0.594654
667,0.848382
668,0.998453
669,0.964796
670,0.768665
671,0.882601
672,0.906276
673,0.582883
674,0.981934
675,0.962333
676,0.953562
677,0.828308
678,0.998373
679,0.998783
680,0.975006
681,0.576860
682,0.653912
683,0.994805
684,0.973219
685,0.984947
686,0.951080
687,0.975815
688,0.997915
689,0.995744
690,0.994264
691,0.986791
692,0.984722
693,0.756771
694,0.997422
695,0.998824
696,0.977811
697,0.964657
698,0.994268
699,0.955966
700,0.979204
701,0.949754
702,0.998367
703,0.985861
704,0.936025
705,0.906695
706,0.957561
707,0.814737
708,0.995647
709,0.970022
710,0.991689
711,0.543521
712,0.986157
713,0.999464
714,0.997033
715,0.990925
716,0.912788
717,0.976619
718,0.977340
719,0.958785
720,0.986548
721,0.978918
722,0.984510
723,0.990969
724,0.980154
725,0.999889
726,0.982880
727,0.980439
728,0.997850
729,0.965946
730,0.912209
731,0.932867
732,1.000000
733,0.997489
734,0.997100
735,0.938445
736,0.722199
737,0.982753
738,0.995144
739,0.999718
740,0.995900
741,0.998135
742,0.964914
743,0.997381
744,0.988553
745,0.998823
746,0.990068
747,0.997000
748,0.995744
749,0.997745
750,0.996389
751,0.975673
752,0.996500
753,0.996534
754,0.997291
755,0.990787
756,0.871032
757,0.982744
758,0.991222
759,0.993115
760,0.996756
761,0.991122
762,0.988924
763,0.846490
764,0.982809
765,0.980657
766,0.996072
767,0.894566
768,0.998344
769,0.935436
770,0.986856
771,0.996844
772,0.977495
773,0.983467
774,0.987063
775,0.998592
776,0.651359
777,0.996333
778,0.987099
779,0.971222
780,0.987515
781,0.887531
782,0.996656
783,0.928811
784,0.993373
785,0.948687
786,0.962215
787,0.980899
788,0.974342
789,0.995108
790,0.886676
791,0.980883
792,0.999500
793,0.957078
794,0.942441
795,0.989716
796,0.959449
797,0.986033
798,0.994017
799,0.942201
800,0.995678
801,0.985113
802,0.998893
803,0.978282
804,0.978072
805,0.994847
806,0.995621
807,0.758376
808,0.925095
809,0.991485
810,0.998736
811,0.961662
812,0.412397
813,0.998638
814,0.939633
815,0.680821
816,0.999644
817,0.996962
818,0.993139
819,0.980221
820,0.979485
821,0.907307
822,0.991003
823,0.998000
824,0.993418
825,0.991511
826,0.919274
827,1.000000
828,0.931933
829,0.942844
830,0.998667
831,0.909321
832,0.976763
833,0.965922
834,0.984057
835,0.995889
836,0.984389
837,0.935582
838,0.994005
839,0.953698
840,0.960185
841,0.991428
842,0.999667
843,1.000000
844,0.998863
845,0.992400
846,0.994805
847,0.996744
848,0.999578
849,0.995931
850,0.598340
851,0.996170
852,0.975230
853,0.984941
854,0.488602
855,0.967015
856,0.999453
857,0.977535
858,0.956073
859,0.999435
860,0.997000
861,0.996071
862,0.910910
863,0.992103
864,0.965979
865,0.888937
866,0.983985
867,0.997716
868,0.988479
869,0.995049
870,0.993429
871,0.973455
872,0.929112
873,0.984096
874,0.986181
875,1.000000
876,0.991018
877,0.958739
878,0.956361
879,0.974743
880,0.963912
881,0.966642
882,0.976916
883,0.999278
884,0.910274
885,0.980319
886,0.997793
887,0.992544
888,0.998249
889,0.993535
890,0.996374
891,0.997795
892,0.904307
893,0.703580
894,0.994189
895,0.991996
896,0.998624
897,0.634307
898,0.961438
899,0.955925
900,0.998073
901,0.996952
902,0.983216
903,0.989286
904,0.998946
905,0.993874
906,0.980239
907,0.995078
908,0.999413
909,0.917607
910,0.963101
911,0.920694
912,0.977749
913,0.999905
914,0.996318
915,0.998677
916,0.993957
917,0.999548
918,0.994592
919,0.997735
920,0.998221
921,0.983154
922,0.999549
923,0.975055
924,0.987681
925,0.876235
926,0.999867
927,0.997335
928,0.993130
929,0.977719
930,0.999167
931,0.989868
932,0.980630
933,0.944222
934,0.968494
935,0.997914
936,0.799986
937,0.998514
938,0.988777
939,0.976698
940,0.998814
941,0.993971
942,0.975038
943,0.332615
944,0.999031
945,0.940630
946,0.956956
947,0.991081
948,0.972367
949,0.973911
950,0.998523
951,0.997556
952,0.799046
953,0.991923
954,0.995475
955,0.993263
956,0.511359
957,0.976739
958,0.977959
959,0.538998
960,0.845947
961,0.864005
962,0.992630
963,0.998598
964,0.963629
965,0.975573
966,0.962417
967,0.986811
968,0.941069
969,0.997585
970,0.967600
971,0.981544
972,0.999833
973,0.986867
974,0.997984
975,0.979930
976,0.988067
977,0.986711
978,0.916913
979,0.972956
980,0.549726
981,0.996772
982,0.994568
983,1.000000
984,0.392314
985,0.951663
986,0.964218
987,0.999168
988,0.996679
989,0.981330
990,0.506094
991,0.443175
992,0.945743
993,0.999000
994,0.999778
995,0.980726
996,0.994776
997,0.661596
998,0.979489
999,0.998078
1000,0.988867
1001,0.916568
1002,0.966345
1003,0.994116
1004,0.993474
1005,0.990607
1006,0.973476
1007,0.983654
1008,0.999000
1009,0.994759
1010,0.999833
1011,0.999754
1012,0.999433
1013,0.986853
1014,0.980581
1015,0.953515
1016,0.986972
1017,0.299767
1018,0.990234
1019,0.981186
1020,0.996311
1021,0.999667
1022,0.933458
1023,0.992079
1024,0.997006
1025,0.985836
1026,0.954583
1027,0.992467
1028,0.998136
1029,0.995387
1030,0.998899
1031,0.988038
1032,0.999778
1033,0.999733
1034,0.972101
1035,0.995900
1036,0.998108
1037,0.988763
1038,0.967988
1039,0.961425
1040,0.986297
1041,0.991297
1042,0.985895
1043,0.247255
1044,0.743319
1045,0.892393
1046,0.989120
1047,0.905352
1048,0.941601
1049,0.282120
1050,0.996592
1051,0.999958
1052,0.997089
1053,0.998254
1054,0.932717
1055,0.956665
1056,0.982220
1057,0.911335
1058,0.991921
1059,0.993378
1060,0.979006
1061,0.994811
1062,0.979527
1063,0.987876
1064,0.986056
1065,0.998333
1066,0.999345
1067,0.996870
1068,0.974125
1069,0.951185
1070,0.986388
1071,0.377098
1072,0.999550
1073,0.868315
1074,0.996514
1075,0.999333
1076,0.995256
1077,0.986135
1078,0.987053
1079,0.999667
1080,0.948335
1081,0.998719
1082,0.999067
1083,0.998620
1084,0.997639
1085,0.917186
1086,0.999993
1087,0.994555
1088,0.951601
1089,0.981094
1090,0.999325
1091,0.975497
1092,0.995565
1093,0.996386
1094,0.992808
1095,0.999790
1096,0.987161
1097,0.994033
1098,0.989644
1099,0.994886
1100,0.933188
1101,0.931325
1102,0.877833
1103,0.996505
1104,0.975174
1105,0.993867
1106,0.999867
1107,0.993558
1108,0.997237
1109,0.999090
1110,0.994225
1111,0.998826
1112,0.998346
1113,0.999467
1114,0.891236
1115,0.989922
1116,0.991134
1117,0.971722
1118,0.972013
1119,0.962543
1120,0.975922
1121,0.968645
1122,0.510129
1123,0.956585
1124,0.944158
1125,0.996611
1126,0.977127
1127,0.997733
1128,0.990231
1129,0.998542
1130,0.996905
1131,0.967930
1132,0.984738
1133,0.949761
1134,0.999266
1135,0.683104
1136,0.967838
1137,0.959392
1138,0.999500
1139,0.994747
1140,0.817498
1141,0.960071
1142,0.976174
1143,0.945392
1144,0.972542
1145,0.997233
1146,0.998882
1147,0.993578
1148,0.925240
1149,0.991947
1150,0.989458
1151,0.998524
1152,0.994256
1153,0.988921
1154,0.803570
1155,1.000000
1156,0.976756
1157,0.995101
1158,0.987795
1159,0.995672
1160,0.980420
1161,0.893541
1162,0.995608
1163,0.966467
1164,0.970634
1165,0.993443
1166,0.993271
1167,0.998906
1168,0.807927
1169,0.889437
1170,0.998973
1171,0.998141
1172,0.990966
1173,0.982692
1174,0.826499
1175,1.000000
1176,0.985799
1177,0.979665
1178,0.985278
1179,0.995822
1180,0.590592
1181,0.880646
1182,0.920876
1183,0.965076
1184,0.989766
1185,0.997289
1186,0.995056
1187,0.982140
1188,0.533747
1189,0.999544
1190,0.992152
1191,0.997077
1192,0.977160
1193,0.997100
1194,0.967380
1195,0.945711
1196,0.986125
1197,0.999444
1198,0.919088
1199,0.989039
1200,0.999843
1201,0.942758
1202,0.996844
1203,0.998404
1204,0.997908
1205,0.988359
1206,0.988278
1207,0.873460
1208,0.997497
1209,0.469600
1210,0.937365
1211,0.974511
1212,0.990031
1213,0.954108
1214,0.981906
1215,0.998984
1216,0.873078
1217,0.981276
1218,0.944513
1219,0.938044
1220,0.950605
1221,0.997659
1222,0.882880
1223,0.980174
1224,0.643325
1225,0.993822
1226,0.983056
1227,0.999255
1228,0.962045
1229,0.993802
1230,1.000000
1231,0.997042
1232,0.973666
1233,0.992231
1234,0.996978
1235,0.998193
1236,0.992533
1237,0.990017
1238,0.996864
1239,0.996930
1240,0.968817
1241,0.878688
1242,0.984330
1243,0.996509
1244,0.998267
1245,0.990822
1246,0.837246
1247,0.882005
1248,0.999803
1249,0.953683
1250,0.999000
1251,0.948533
1252,0.831304
1253,0.999556
1254,0.996222
1255,0.996543
1256,0.998667
1257,0.993915
1258,0.994696
1259,0.996422
1260,0.996112
1261,0.974706
1262,0.992543
1263,0.990168
1264,0.970382
1265,0.973147
1266,0.971734
1267,0.995397
1268,0.954994
1269,0.998361
1270,0.994844
1271,0.994760
1272,0.993379
1273,0.969531
1274,0.979982
1275,0.997767
1276,0.987670
1277,0.998089
1278,0.983909
1279,0.998828
1280,0.905598
1281,0.995995
1282,0.992346
1283,0.996765
1284,0.984336
1285,0.987222
1286,0.937525
1287,0.791214
1288,0.962345
1289,0.738911
1290,0.995885
1291,0.999062
1292,0.983818
1293,0.985154
1294,0.948090
1295,0.998449
1296,0.941569
1297,0.997318
1298,0.966402
1299,0.981708
1300,0.963238
1301,0.985919
1302,0.933166
1303,0.993800
1304,0.979317
1305,0.980936
1306,0.977674
1307,0.994911
1308,0.991689
1309,0.997123
1310,0.981643
1311,0.981503
1312,0.980880
1313,0.474798
1314,0.984135
1315,0.988097
1316,0.998025
1317,0.922952
1318,0.993696
1319,0.998990
1320,0.450107
1321,0.979369
1322,0.985310
1323,0.997618
1324,0.999149
1325,0.971683
1326,0.974737
1327,0.861901
1328,0.988100
1329,0.960199
1330,0.994714
1331,0.998200
1332,0.994289
1333,0.798459
1334,0.971851
1335,0.904040
1336,0.982815
1337,0.996629
1338,0.993210
1339,0.802078
1340,0.986774
1341,0.925719
1342,0.997872
1343,0.984411
1344,0.988988
1345,0.999644
1346,0.993567
1347,0.999786
1348,0.974691
1349,0.968199
1350,0.998273
1351,0.871129
1352,0.991856
1353,0.909726
1354,0.991676
1355,0.997522
1356,0.981581
1357,0.975134
1358,0.923062
1359,0.188070
1360,0.935100
1361,0.983546
1362,0.984184
1363,0.995231
1364,0.879633
1365,0.920154
1366,0.995063
1367,0.998333
1368,0.999386
1369,0.998134
1370,0.854773
1371,0.996839
1372,0.631476
1373,0.663716
1374,0.988557
1375,0.993881
1376,0.992060
1377,0.917139
1378,0.990367
1379,0.919351
1380,0.994437
1381,0.999047
1382,0.985931
1383,0.999985
1384,0.998655
1385,0.975312
1386,0.994406
1387,0.989573
1388,0.941524
1389,0.999000
1390,0.996757
1391,0.439839
1392,0.996067
1393,0.915973
1394,0.993926
1395,0.789111
1396,0.994116
1397,0.996945
1398,0.980153
1399,0.945774
1400,0.992401
1401,0.992244
1402,0.980831
1403,0.958273
1404,0.921918
1405,0.890472
1406,0.989564
1407,0.988468
1408,0.997646
1409,0.624948
1410,0.973242
1411,0.979322
1412,0.988461
1413,0.509519
1414,0.345181
1415,0.989404
1416,0.995767
1417,0.770866
1418,0.984873
1419,0.998278
1420,0.992782
1421,0.999953
1422,0.990885
1423,0.991929
1424,0.994800
1425,0.975154
1426,0.992741
1427,0.998167
1428,0.930700
1429,0.430181
1430,0.988568
1431,0.995853
1432,0.995545
1433,0.244250
1434,0.834556
1435,0.987053
1436,0.999867
1437,0.997589
1438,0.994611
1439,0.908795
1440,0.920756
1441,0.847723
1442,0.995420
1443,0.986922
1444,0.997771
1445,0.997139
1446,0.980355
1447,0.977408
1448,0.950751
1449,0.995906
1450,0.822182
1451,0.972840
1452,0.995111
1453,0.987172
1454,0.955785
1455,0.995199
1456,0.903685
1457,0.989700
1458,0.996518
1459,0.989411
1460,0.994744
1461,0.999487
1462,0.380731
1463,0.996112
1464,0.503895
1465,0.998933
1466,0.996229
1467,0.976248
1468,0.989222
1469,0.989640
1470,0.986948
1471,0.998830
1472,0.871384
1473,0.911696
1474,0.997567
1475,0.998189
1476,0.998896
1477,0.953358
1478,0.998822
1479,0.972891
1480,0.916463
1481,0.999111
1482,0.918011
1483,0.991742
1484,0.885842
1485,0.993275
1486,0.990237
1487,0.991840
1488,0.909905
1489,0.984048
1490,0.880801
1491,0.997813
1492,0.994617
1493,0.952407
1494,0.886445
1495,0.994650
1496,0.972078
1497,0.997322
1498,0.984101
1499,0.976110
1500,0.984849
1501,0.994495
1502,0.884513
1503,0.986018
1504,0.965892
1505,0.934041
1506,0.899513
1507,0.993301
1508,0.961924
1509,0.994949
1510,0.997895
1511,0.997755
1512,0.983771
1513,0.997600
1514,0.976375
1515,0.982008
1516,0.855250
1517,0.751515
1518,0.885841
1519,0.998333
1520,0.978040
1521,0.996736
1522,0.931366
1523,0.991091
1524,0.759666
1525,0.990567
1526,0.998473
1527,0.986547
1528,0.985100
1529,0.983142
1530,0.999409
1531,0.970527
1532,0.965325
1533,0.996078
1534,0.996056
1535,0.998821
1536,0.989763
1537,0.995789
1538,0.998867
1539,0.979537
1540,0.996806
1541,1.000000
1542,0.991856
1543,0.948441
1544,0.920832
1545,0.992939
1546,0.986649
1547,0.979421
1548,0.989675
1549,0.998854
1550,0.987993
1551,0.964118
1552,0.994428
1553,0.996718
1554,0.999733
1555,0.991789
1556,0.996839
1557,0.966317
1558,0.999222
1559,0.974645
1560,0.992504
1561,0.991000
1562,0.951234
1563,0.796181
1564,0.978871
1565,0.989278
1566,0.915381
1567,0.999783
1568,0.992788
1569,0.963513
1570,0.612079
1571,0.857066
1572,0.992510
1573,0.472340
1574,1.000000
1575,0.914427
1576,0.973505
1577,0.926472
1578,0.989840
1579,0.998967
1580,0.697478
1581,0.961853
1582,0.982233
1583,0.989288
1584,0.999292
1585,0.986100
1586,0.988834
1587,0.984158
1588,0.969029
1589,0.999896
1590,0.999711
1591,0.930280
1592,0.985918
1593,0.962598
1594,0.921900
1595,0.267988
1596,0.983852
1597,0.993753
1598,0.989423
1599,0.360303
1600,0.995062
1601,0.994743
1602,0.989258
1603,0.959377
1604,0.993638
1605,0.996378
1606,0.972602
1607,0.925577
1608,0.652626
1609,0.961386
1610,0.963245
1611,1.000000
1612,0.991813
1613,0.997625
1614,0.959459
1615,0.999680
1616,0.994568
1617,0.507784
1618,0.996405
1619,0.999902
1620,0.898435
1621,0.814560
1622,0.905033
1623,0.952474
1624,0.991567
1625,0.991970
1626,0.998456
1627,0.486533
1628,0.975529
1629,0.905908
1630,0.987860
1631,1.000000
1632,0.987910
1633,0.880448
1634,0.996956
1635,0.937593
1636,0.924743
1637,0.992424
1638,0.997530
1639,0.995590
1640,0.983200
1641,0.997844
1642,0.989631
1643,0.999311
1644,0.992714
1645,0.849531
1646,0.997109
1647,0.971879
1648,0.999167
1649,0.958081
1650,0.996911
1651,0.861025
1652,0.997560
1653,0.989225
1654,0.998378
1655,0.986669
1656,0.991228
1657,0.971598
1658,0.941582
1659,0.860662
1660,0.998877
1661,0.995533
1662,0.998756
1663,0.998197
1664,0.980984
1665,0.990965
1666,0.995234
1667,0.813354
1668,1.000000
1669,0.997167
1670,0.994853
1671,0.878228
1672,0.981436
1673,0.942750
1674,0.998507
1675,0.384777
1676,0.395403
1677,0.934363
1678,0.999694
1679,0.995022
1680,0.995260
1681,0.927824
1682,0.998913
1683,0.993955
1684,0.745863
1685,0.953745
1686,0.989002
1687,0.951201
1688,0.993668
1689,0.997490
1690,0.991992
1691,0.996105
1692,0.999502
1693,0.997738
1694,0.785444
1695,0.995600
1696,0.995833
1697,0.995344
1698,0.946389
1699,0.995932
1700,0.999576
1701,0.941076
1702,1.000000
1703,0.980218
1704,0.994863
1705,0.985581
1706,0.977207
1707,0.962452
1708,0.971205
1709,0.996033
1710,0.995119
1711,0.967077
1712,0.998100
1713,0.432466
1714,0.967531
1715,0.856285
1716,0.990389
1717,0.955751
1718,0.145128
1719,0.989115
1720,0.999556
1721,0.998254
1722,0.891935
1723,0.991625
1724,0.995425
1725,0.990137
1726,0.997505
1727,0.991279
1728,0.990025
1729,0.985771
1730,0.984345
1731,0.974456
1732,0.994292
1733,0.998722
1734,0.987478
1735,0.993861
1736,0.903592
1737,0.954904
1738,0.998056
1739,0.996353
1740,0.996767
1741,0.969684
1742,0.996900
1743,0.937919
1744,0.952524
1745,0.991417
1746,0.998622
1747,0.996886
1748,0.946700
1749,0.997678
1750,0.992221
1751,0.974754
1752,0.991959
1753,0.998762
1754,0.997702
1755,0.966728
1756,0.992918
1757,0.981501
1758,0.993766
1759,0.993337
1760,0.969626
1761,0.702219
1762,0.952173
1763,0.998644
1764,0.965204
1765,0.992571
1766,0.989709
1767,0.972872
1768,0.223582
1769,0.960371
1770,0.963179
1771,0.997058
1772,0.998900
1773,0.990444
1774,0.898652
1775,0.997905
1776,0.875611
1777,0.945626
1778,0.639605
1779,0.998838
1780,0.903853
1781,0.950276
1782,0.774915
1783,0.995470
1784,0.954739
1785,0.999667
1786,0.991224
1787,0.944514
1788,0.986990
1789,0.963882
1790,0.998478
1791,0.719460
1792,0.999427
1793,0.991956
1794,0.816364
1795,0.995993
1796,0.848678
1797,0.881882
1798,0.998889
1799,0.994892
1800,0.977139
1801,0.985846
1802,0.999070
1803,0.976625
1804,0.999032
1805,0.909512
1806,0.990521
1807,0.996978
1808,0.999709
1809,0.999711
1810,0.972858
1811,0.993843
1812,0.996622
1813,0.605716
1814,0.940449
1815,0.937387
1816,0.990128
1817,0.970709
1818,0.999988
1819,0.979208
1820,0.996121
1821,0.992300
1822,0.991263
1823,0.944889
1824,0.526340
1825,0.997365
1826,0.989500
1827,0.998200
1828,0.995625
1829,0.998063
1830,0.924574
1831,0.994144
1832,0.999867
1833,0.988141
1834,0.968248
1835,0.972338
1836,0.976719
1837,0.992517
1838,0.977669
1839,0.970170
1840,0.980618
1841,0.990316
1842,0.998398
1843,0.997972
1844,0.994362
1845,0.998078
1846,0.938082
1847,0.993953
1848,0.987916
1849,0.998533
1850,0.985172
1851,0.920978
1852,0.963749
1853,0.597202
1854,0.941225
1855,0.996832
1856,0.986819
1857,0.993731
1858,0.626708
1859,0.989000
1860,0.689418
1861,0.973667
1862,0.997594
1863,0.921848
1864,0.968307
1865,0.981498
1866,0.999605
1867,0.981278
1868,0.993976
1869,0.892450
1870,0.952594
1871,0.997405
1872,0.984455
1873,0.518512
